% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-961.45,-1.5706e-14,0,617.94,0,0,-288.43,0.68177,1.1611e+08
-1147.3,-4.7118e-14,0,562.19,0,0,-344.18,0.62027,1.3855e+08
-826.82,-1.5706e-14,0,658.33,0,0,-248.04,0.72633,9.9849e+07
-1265.1,-3.1412e-14,0,526.85,0,0,-379.53,0.58127,1.5278e+08
-1173.7,-3.1412e-14,0,554.27,0,0,-352.1,0.61153,1.4174e+08
-786.72,0,0,670.36,0,0,-236.02,0.73961,9.5007e+07
-832.18,1.5706e-14,0,656.72,1.1869e-14,0,-249.65,0.72456,1.005e+08
-951.18,-1.5706e-14,0,621.02,0,0,-285.35,0.68517,1.1487e+08
-999.27,-1.5706e-14,0,606.6,0,0,-299.78,0.66925,1.2068e+08
-1028.3,-4.7118e-14,0,597.88,0,0,-308.49,0.65964,1.2418e+08
-907.46,0,0,634.14,0,0,-272.24,0.69964,1.0959e+08
-832.91,-1.5706e-14,0,656.5,0,0,-249.87,0.72432,1.0059e+08
-1405.9,0,0,484.6,0,0,-421.78,0.53466,1.6978e+08
-1048.3,0,0,591.87,0,0,-314.5,0.65301,1.266e+08
-1082.5,0,0,581.63,0,0,-324.74,0.64171,1.3072e+08
-790.16,-3.1412e-14,0,669.33,0,0,-237.05,0.73847,9.5422e+07
-1386.3,-1.5706e-14,0,490.48,0,0,-415.9,0.54114,1.6742e+08
-912.14,0,0,632.73,0,0,-273.64,0.69809,1.1015e+08
-724.61,0,0,688.99,0,0,-217.38,0.76016,8.7506e+07
-1023.3,-1.5706e-14,0,599.37,0,0,-307,0.66129,1.2358e+08
-912.64,-1.5706e-14,0,632.58,0,0,-273.79,0.69793,1.1021e+08
-1002.4,-3.1412e-14,0,605.65,0,0,-300.73,0.66821,1.2106e+08
-1203.5,0,0,545.33,0,0,-361.04,0.60166,1.4534e+08
-1226.4,-3.1412e-14,0,538.46,0,0,-367.91,0.59409,1.481e+08
-1037.2,-1.5706e-14,0,595.21,0,0,-311.16,0.6567,1.2526e+08
-1036,-1.5706e-14,0,595.57,0,0,-310.81,0.65709,1.2511e+08
-1083.6,-1.5706e-14,0,581.3,0,0,-325.08,0.64134,1.3086e+08
-1012.3,0,0,602.69,0,0,-303.69,0.66494,1.2225e+08
-921.12,-3.1412e-14,0,630.04,0,0,-276.34,0.69512,1.1124e+08
-1082,0,0,581.77,0,0,-324.6,0.64187,1.3067e+08
-1339.8,0,0,504.45,0,0,-401.93,0.55655,1.6179e+08
-1002.2,0,0,605.7,0,0,-300.67,0.66827,1.2104e+08
-1014.4,-1.5706e-14,0,602.04,0,0,-304.33,0.66423,1.2251e+08
-1367.8,-3.1412e-14,0,496.03,0,0,-410.34,0.54727,1.6518e+08
-825.31,-1.5706e-14,0,658.78,0,0,-247.59,0.72683,9.9667e+07
-1394.8,-3.1412e-14,0,487.94,0,0,-418.44,0.53834,1.6844e+08
